DateTime,DistrictCoolingFacility,DistrictHeatingFacility,DrybulbTemperatureHourly,ElectricityFacility,ZONE10OperativeTemperature,ZONE1OperativeTemperature,ZONE2OperativeTemperature,ZONE3OperativeTemperature,ZONE4OperativeTemperature,ZONE5OperativeTemperature,ZONE6OperativeTemperature,ZONE7OperativeTemperature,ZONE8OperativeTemperature
1578114000,0,3073896.571,4.608333333,56613.73109,17.6185857,17.57522917,15.55432343,17.7143633,17.88882801,19.28032084,17.6535367,17.16955194,16.10788985
1578117600,0,17670929.52,4.108333333,56613.73109,19.1396609,19.08044264,15.50546697,19.11135014,19.16578296,19.39989716,19.10498778,18.87178204,18.36895342
1578121200,0,16773541.49,3.9,2154928.582,19.25039738,19.195201,15.46860319,19.20744826,19.25880849,19.43991725,19.22988768,19.00189818,18.62798506
1578124800,0,4810271.487,4.716666667,2072339.448,17.97399611,18.12311573,15.46789241,18.15950345,18.48879766,19.46981609,18.48351914,17.78462066,18.52991544
1578128400,0,4630359.313,6.466666667,1871940.502,17.81315371,18.0456611,15.51590297,18.06425358,18.57790613,19.49251722,18.61882066,17.74425314,20.17640529
1578132000,0,0,8.466666667,56613.73109,17.93218288,17.94106406,15.58899251,17.94735904,18.56234547,18.59351307,18.72538011,17.75790581,21.42738155
1578135600,0,0,10.29166667,56613.73109,18.08192416,17.99288922,15.67226256,17.96549989,18.46422364,18.42588183,18.88385966,17.74153098,22.41368395
1578139200,0,6864741.282,11.7,56613.73109,19.32260684,19.25778803,15.74477723,19.18003425,19.37121798,18.45163307,19.69625595,19.08431076,23.27682573
1578142800,0,5822670.404,12.55,56613.73109,19.44220851,19.40654963,15.80074548,19.26263413,19.40830623,18.47415437,19.75191221,19.16231148,24.09392853
1578146400,0,0,12.85833333,56613.73109,18.85529377,18.82761176,15.83085887,18.40761414,18.64870856,18.47607966,19.28776457,18.16281996,24.5077718
1578150000,0,0,12.43333333,56613.73109,18.60858175,18.65735286,15.82873697,18.19224943,18.49399271,18.44358341,18.99674765,17.90439814,23.73300013
1578153600,0,0,11.16666667,1357659.559,18.69940933,18.35838185,15.78121542,18.06299413,18.37432243,18.35943173,18.70397827,17.75025453,21.97615245
1578157200,0,9595259.59,10.09166667,1457859.892,19.40944479,19.30355155,15.72158485,19.18239492,19.30902235,19.353062,19.48304757,19.03403572,20.9203713
1578160800,0,8414716.448,9.391666667,1727507.273,19.42845584,19.32821249,15.6757408,19.23439281,19.34294441,19.42519327,19.48674767,19.10009847,20.34461481
1578164400,0,8529541.026,8.633333333,3524012.411,19.43711367,19.34624143,15.63151057,19.26398611,19.35214009,19.45658388,19.48017109,19.11679787,20.16959969
1578168000,0,8755039.991,7.891666667,3624212.744,19.44468007,19.3536766,15.58644467,19.28213378,19.35771391,19.47600567,19.47387643,19.12748157,20.01207052
1578171600,0,9079390.761,7.191666667,3624212.744,19.45218449,19.35773046,15.54253765,19.2952369,19.3611982,19.48970169,19.4680006,19.13495027,19.90601583
1578175200,0,2267419.236,6.491666667,3411047.712,18.70116484,18.4225737,15.4979812,18.3431767,18.38468717,19.49950753,18.57115671,17.8702183,19.3810467
1578178800,0,207951.1233,5.733333333,156814.0642,18.09408376,17.97415042,15.4486276,17.96917608,18.17263109,18.50821292,18.23795521,17.51213671,18.84474411
1578182400,0,277268.1644,5.225,56613.73109,17.92387293,17.83927779,15.40125017,17.86262574,18.09007996,18.18530812,18.12450959,17.39811882,18.54593979
1578186000,0,277268.1644,4.983333333,56613.73109,17.83192017,17.75257995,15.36171546,17.79342103,18.02845253,18.09842266,18.04560454,17.31291987,18.31449319
1578189600,0,277268.1644,4.783333333,56613.73109,17.7579341,17.68471713,15.32442364,17.73828432,17.98194152,18.03239355,17.98438724,17.24562224,18.14481127
1578193200,0,277268.1644,4.7,56613.73109,17.70060034,17.63243644,15.29419367,17.69360962,17.9469236,17.98138429,17.93661935,17.19324059,18.01483288
1578196800,0,277268.1644,4.641666667,56613.73109,17.65298779,17.58385888,15.26892176,17.65196276,17.91157848,17.93723091,17.89154032,17.14197287,17.87639534
1578200400,0,3172084.423,4.6,56613.73109,17.6105377,17.54193359,15.24410534,17.6148606,17.88198406,19.22979927,17.85256528,17.09676409,17.75927535
1578204000,0,16526498.33,4.6,56613.73109,19.14411564,19.06705839,15.22406804,19.06460348,19.16431739,19.36367389,19.20922743,18.83865328,19.15296267
1578207600,0,15403533.36,4.716666667,2614218.409,19.25942881,19.18476421,15.20809482,19.16596438,19.23974806,19.40785948,19.30616649,18.96185304,19.24758581
1578211200,0,14376444.07,5.266666667,2411229.924,19.29687852,19.23812942,15.21025776,19.20674488,19.29601087,19.4391897,19.36819039,19.02826032,19.41119948
1578214800,0,12927559.96,6.3,2331230.329,19.33206581,19.28983524,15.2414307,19.23938575,19.36974399,19.46592947,19.46338887,19.10687617,19.81969074
1578218400,0,9798175.269,8.025,1172085.51,19.37593661,19.32149745,15.30823105,19.25482632,19.43337255,19.49061777,19.60604919,19.17258761,20.90548959
1578222000,0,8431511.324,10.24166667,1172085.51,19.43295997,19.36323708,15.41130654,19.27486411,19.43454398,19.51353498,19.72223248,19.20352025,22.61379746
1578225600,0,7433487.525,11.95833333,1172085.51,19.48860123,19.40895644,15.51258257,19.29495842,19.44192191,19.52956146,19.75012316,19.22693957,23.19210788
1578229200,0,7592376.385,12.03333333,1172085.51,19.49250225,19.39330305,15.5479264,19.2973474,19.43425597,19.53658972,19.644517,19.22197798,21.74600874
1578232800,0,8233096.085,11.05833333,1172085.51,19.46922864,19.36541171,15.51847183,19.29443411,19.41683763,19.53857241,19.58088893,19.2026339,20.69214884
1578236400,0,8848770.689,10.01666667,1172085.51,19.4535331,19.35246798,15.47014169,19.29525979,19.4060961,19.54113784,19.54986703,19.19195301,20.22919234
1578240000,0,8885874.759,9.133333333,2303687.91,19.46774711,19.34320694,15.42261896,19.29686993,19.3979603,19.54390399,19.527886,19.18463302,20.05344213
1578243600,0,9238523.269,8.566666667,2343688.567,19.47445782,19.33738036,15.38300126,19.29923937,19.39269936,19.54726688,19.51259933,19.18075855,19.92787106
1578247200,0,9354119.748,8.225,2383689.225,19.48129641,19.33458213,15.3524812,19.30235405,19.39029762,19.5511901,19.50257972,19.18018624,19.83731845
1578250800,0,9310273.486,7.925,3584212.087,19.48835492,19.35086251,15.32585678,19.318206,19.39005825,19.55569057,19.49878408,19.18192452,19.8011322
1578254400,0,9429365.514,7.566666667,3624212.744,19.49575788,19.35762736,15.29985739,19.3277607,19.38938212,19.55992917,19.49470272,19.1829123,19.75402965
1578258000,0,9594755.94,7.225,3624212.744,19.50238591,19.36134816,15.27309178,19.33465013,19.3883676,19.56382449,19.4904592,19.18322523,19.70589001
1578261600,0,2829601.357,6.866666667,3584212.087,18.86740734,18.46642042,15.24606578,18.43954912,18.45404704,19.5675167,18.65328815,17.99300085,19.07666246
1578265200,0,2049524.523,6.525,806304.4088,18.26608012,18.0132621,15.21755421,18.06339535,18.24479876,19.56643846,18.32969431,17.63711915,18.59421722
1578268800,0,277268.1644,5.933333333,56613.73109,18.08832498,17.88635574,15.18151023,17.95783462,18.16314036,18.65555008,18.22362823,17.52069952,18.36202807
1578272400,0,277268.1644,5.133333333,56613.73109,17.96153897,17.77392701,15.12816773,17.86598364,18.08320107,18.30638988,18.12151972,17.40622518,18.14231655
1578276000,0,277268.1644,4.391666667,56613.73109,17.85839081,17.67819435,15.07251985,17.78655655,18.01363378,18.19532629,18.03266608,17.30653266,17.95141328
1578279600,0,277268.1644,3.808333333,56613.73109,17.76940332,17.5967635,15.02127304,17.71728843,17.95408442,18.10710008,17.95546237,17.22028073,17.78447941
1578283200,0,277268.1644,3.366666667,56613.73109,17.69349435,17.52610671,14.97575892,17.65675548,17.90368915,18.03281544,17.88970369,17.14418473,17.64278005
1578286800,0,3169372.787,3.025,56613.73109,17.62866454,17.46503803,14.93485879,17.6030096,17.85988029,19.29436036,17.83287722,17.07712748,17.51760713
1578290400,0,17287398.19,2.725,56613.73109,19.1780727,19.04798152,14.89786666,19.07527394,19.16711378,19.4202274,19.22241885,18.84585745,19.05993558
1578294000,0,16139342.44,2.6,2614218.409,19.29354621,19.16980213,14.86534544,19.17591456,19.25244742,19.45994491,19.32991514,18.97531064,19.20000812
1578297600,0,14365842.23,3.358333333,2411229.924,19.33203773,19.22397344,14.86347142,19.21512594,19.38319153,19.4885389,19.47095261,19.09183669,19.7525948
1578301200,0,12466520.2,5.008333333,2331230.329,19.37549669,19.27614134,14.90874519,19.24643439,19.47518987,19.51401243,19.61106438,19.18214543,20.52125562
1578304800,0,9853583.772,6.908333333,1172085.51,19.42184971,19.30477842,14.98368547,19.25982234,19.48127839,19.53603674,19.68093219,19.20633549,21.36892858
1578308400,0,8940593.838,8.633333333,1172085.51,19.46236771,19.3367519,15.06606388,19.27543936,19.45961186,19.55399624,19.72348226,19.21521349,22.0691364
1578312000,0,8164450.503,9.883333333,1172085.51,19.50049836,19.3842426,15.13761006,19.29473301,19.46424232,19.5682599,19.75441649,19.23770454,22.61743773
1578315600,0,7625236.321,10.65,1172085.51,19.53759354,19.44749716,15.18915535,19.31725627,19.46932203,19.57891985,19.76970611,19.25246977,23.06337488
1578319200,0,7392118.781,10.9,1172085.51,19.56600014,19.50009931,15.21572805,19.33257734,19.46826769,19.58624923,19.75643663,19.25687006,23.14816551
1578322800,0,7604404.359,10.49166667,1172085.51,19.57048949,19.50913663,15.209543,19.33073563,19.45772917,19.58972246,19.71170948,19.24745672,22.685024
1578326400,0,7800457.801,9.441666667,2303687.91,19.55302273,19.43327787,15.16909751,19.31788188,19.43733917,19.58920447,19.64000033,19.2237437,21.43322351
1578330000,0,8273637.042,8.55,2343688.567,19.54243619,19.39641943,15.11932629,19.31473888,19.42640973,19.59006539,19.60364991,19.21227797,20.68594076
1578333600,0,8526267.545,7.95,2383689.225,19.54216325,19.38159882,15.08274481,19.31495725,19.42075261,19.59206564,19.58291802,19.20781581,20.32462722
1578337200,0,8774995.993,7.35,3584212.087,19.54380628,19.38874866,15.0470026,19.3280727,19.41684126,19.59447438,19.57031424,19.20516089,20.22093756
1578340800,0,9089295.152,6.75,3624212.744,19.54665875,19.3893156,15.01118648,19.33568724,19.41357973,19.59715175,19.55986491,19.20302223,20.11411872
1578344400,0,9402256.161,6.208333333,3624212.744,19.55008415,19.38868726,14.97621515,19.34109441,19.41104606,19.59987325,19.55111079,19.20136654,20.03361656
1578348000,0,2865212.793,5.65,3584212.087,18.89079645,18.4676054,14.94132568,18.41403402,18.46666392,19.60221996,18.71242014,17.98379759,19.62507859
1578351600,0,2110542.864,5.05,806304.4088,18.28542856,18.00022133,14.90181567,18.02570144,18.24794644,19.59987266,18.38008892,17.61127352,19.13742184
1578355200,0,277268.1644,4.566666667,56613.73109,18.10405938,17.87099107,14.86441622,17.91867733,18.16930453,18.61991701,18.27274226,17.49508493,18.90391439
1578358800,0,277268.1644,4.166666667,56613.73109,17.99740043,17.77637666,14.82647846,17.83863563,18.10485011,18.3299815,18.1891885,17.40085849,18.71498641
1578362400,0,277268.1644,3.766666667,56613.73109,17.91235362,17.69556034,14.78893113,17.76928924,18.048127,18.23531837,18.11611989,17.31776328,18.54722338
1578366000,0,277268.1644,3.483333333,56613.73109,17.84013407,17.62535495,14.75455178,17.70842249,17.99824517,18.15944229,18.05168969,17.24342305,18.39246603
1578369600,0,277268.1644,3.283333333,56613.73109,17.77865566,17.56484139,14.72306824,17.65468592,17.95505591,18.09662388,17.99634332,17.17760922,18.25678669
1578373200,0,3079491.762,3.141666667,56613.73109,17.72590753,17.51308878,14.69414725,17.6070285,17.91854035,19.33343345,17.94873615,17.12015328,18.13936662
1578376800,0,16355180.04,3.041666667,56613.73109,19.22862148,19.07147224,14.66975201,19.07479885,19.19501442,19.4524177,19.28060404,18.86719154,19.35605326
1578380400,0,15636905.53,3,2154928.582,19.33602052,19.19071024,14.64768192,19.17496956,19.28133801,19.49059221,19.38492205,18.99654359,19.49102445
1578384000,0,4776160.478,3.875,2072339.448,18.14682893,18.1191819,14.65514442,18.09421695,18.44871052,19.51870498,18.6916133,17.72686752,19.7563687
1578387600,0,4595510.216,5.666666667,1871940.502,17.94558229,18.01121112,14.71188569,17.96648547,18.46064008,19.54019789,18.70389089,17.60678385,20.88196891
1578391200,0,0,7.608333333,56613.73109,18.0449491,17.91892613,14.79121934,17.84779476,18.4762188,18.65095554,18.7314399,17.64806874,21.62949474
1578394800,0,0,9.333333333,56613.73109,18.16426464,17.97948224,14.88040362,17.86134086,18.44629587,18.48561952,18.83348473,17.6797049,22.2680229
1578398400,0,7104421.504,10.7,56613.73109,19.38124964,19.25889793,14.96039218,19.13712457,19.38559766,18.50784802,19.69097078,19.07653793,22.95690276
1578402000,0,6113289.224,11.60833333,56613.73109,19.48527097,19.37869961,15.02596979,19.21583473,19.42557039,18.52812467,19.73825437,19.15882563,23.50821372
1578405600,0,0,11.95833333,56613.73109,18.81845951,18.64486938,15.06031098,18.26596833,18.65697883,18.52607214,19.19695097,18.11398577,23.68505133
1578409200,0,0,11.59166667,56613.73109,18.57082562,18.42793311,15.05814683,18.03693702,18.48767215,18.48834818,18.93976358,17.82599207,23.07912454
1578412800,0,0,10.48333333,1357659.559,18.68705948,18.19725842,15.01515552,17.91959555,18.37455318,18.41025903,18.72204796,17.67584882,21.8470366
1578416400,0,9691107.249,9.608333333,1457859.892,19.45645836,19.24819164,14.96448686,19.1207587,19.31772524,19.39175195,19.5253591,19.00770659,21.11808263
1578420000,0,8315842.814,9.108333333,1727507.273,19.48285562,19.28798468,14.93087603,19.17986071,19.35220324,19.4616972,19.53641301,19.07782616,20.69832431
1578423600,0,8318479.746,8.608333333,3524012.411,19.49548036,19.31107643,14.90077743,19.21101293,19.36186961,19.49230112,19.53500047,19.09539812,20.63619922
1578427200,0,8311835.481,8.108333333,3624212.744,19.50554362,19.32173322,14.87062332,19.22995237,19.36742645,19.510931,19.53200433,19.10621977,20.4244306
1578430800,0,8445225.961,7.608333333,3624212.744,19.5144564,19.32821654,14.83974686,19.24356192,19.3709019,19.52388605,19.52841616,19.11379141,20.2374823
1578434400,0,2144107.137,7.05,3411047.712,18.84115052,18.39288282,14.80666738,18.26156794,18.4184058,19.53305165,18.70720852,17.84779623,20.03725845
1578438000,0,207951.1233,6.508333333,156814.0642,18.28408286,17.95308924,14.77131664,17.88430394,18.21602262,18.64708002,18.4064141,17.49382976,19.60755856
1578441600,0,277268.1644,6.008333333,56613.73109,18.11151863,17.8208015,14.73315021,17.77438257,18.14188921,18.29865791,18.30743792,17.38747549,19.37537742
1578445200,0,277268.1644,5.508333333,56613.73109,18.01721339,17.72985239,14.6951445,17.69756438,18.07976108,18.20385254,18.22868217,17.29791345,19.19002587
1578448800,0,277268.1644,5.008333333,56613.73109,17.93490107,17.64859796,14.65628517,17.62925814,18.02250637,18.12599947,18.15557661,17.21527318,19.01045849
1578452400,0,277268.1644,4.625,56613.73109,17.86408804,17.57992414,14.61953324,17.57057209,17.97474036,18.0607736,18.09312352,17.1441192,18.8611858
1578456000,0,277268.1644,4.383333333,56613.73109,17.80672755,17.52493626,14.5885853,17.52146032,17.93666266,18.00764321,18.04277689,17.08587104,18.74301236
1578459600,0,3132064.167,4.066666667,56613.73109,17.75235635,17.46744156,14.55873573,17.47097539,17.89301423,19.2699441,17.98872447,17.02273549,18.59474764
1578463200,0,15809813.92,3.9,56613.73109,19.2222121,19.03490611,14.52773331,18.99503795,19.17338249,19.39720301,19.28563468,18.80588983,19.57326173
1578466800,0,15492143.36,3.9,2154928.582,19.32800823,19.15809266,14.51027725,19.10564177,19.24836952,19.43842574,19.37568177,18.93467202,19.63985958
